id	emotion
34170_0022_A_334	0.009632529690861702,0.006676653400063515,0.005071081221103668,0.011841246858239174,0.06925997138023376,0.031217722222208977
34170_0022_A_335	0.006849507801234722,0.056507453322410583,0.01253485307097435,0.13982915878295898,0.12386175990104675,0.026724133640527725
34170_0022_A_336	0.009867568500339985,0.03126683086156845,0.010302931070327759,0.017088480293750763,0.0334189273416996,0.02330765128135681
34170_0022_A_339	0.09842844307422638,0.011692177504301071,0.0093041667714715,0.004214555025100708,0.1616256833076477,0.07565207779407501
34170_0022_A_340	0.058582134544849396,0.008550029247999191,0.007130408193916082,0.00901774875819683,0.15876618027687073,0.0453076995909214
34170_0022_A_341	0.017002522945404053,0.016499733552336693,0.00872969999909401,0.07007361948490143,0.2178478240966797,0.05114412680268288
34170_0022_A_342	0.030800633132457733,0.007508292328566313,0.006734025664627552,0.04648929089307785,0.34317469596862793,0.0319029726088047
34170_0022_A_343	0.004677217919379473,0.005872498266398907,0.008654139935970306,0.11081644892692566,0.10189244896173477,0.06699179857969284
34170_0022_A_344	0.020582472905516624,0.008092602714896202,0.004828324541449547,0.09979327023029327,0.16044625639915466,0.050658512860536575
34170_0022_A_345	0.005432954989373684,0.001740059582516551,0.014715881086885929,0.08317629247903824,0.35645270347595215,0.0764576867222786
34170_0023_A_347	0.015153830870985985,0.007236274424940348,0.003929574508219957,0.004827885888516903,0.012603763490915298,0.016148287802934647
34170_0023_A_351	0.012984083965420723,0.04642312228679657,0.0046533034183084965,0.01396259292960167,0.02318430133163929,0.017802029848098755
34170_0025_A_355	0.0063029201701283455,0.006426221691071987,0.0054115233942866325,0.0204206220805645,0.0919971689581871,0.08081606775522232
34170_0025_A_356	0.0047613149508833885,0.006512695923447609,0.005492406897246838,0.024027150124311447,0.06538955867290497,0.07177525013685226
34170_0025_A_357	0.006709197536110878,0.004207671619951725,0.006023526191711426,0.016642851755023003,0.08049535006284714,0.07514816522598267
34170_0025_A_358	0.03037356585264206,0.016741324216127396,0.013531574048101902,0.012033102102577686,0.35360074043273926,0.022738726809620857
34170_0025_A_359	0.018371913582086563,0.016956113278865814,0.0076811471953988075,0.0222289077937603,0.032806817442178726,0.028267046436667442
34170_0025_A_360	0.0190151147544384,0.0182749405503273,0.011317080818116665,0.08839575201272964,0.060743194073438644,0.2945527136325836
34170_0025_A_361	0.006550402380526066,0.005881361663341522,0.012906133197247982,0.09026294946670532,0.07501766830682755,0.28220134973526
34170_0025_A_362	0.045172274112701416,1.628354787826538,0.016768472269177437,0.04492370784282684,0.008365349844098091,0.060282789170742035
34170_0025_A_363	0.18972265720367432,0.06367605924606323,0.025442540645599365,0.2532077431678772,0.07324326783418655,0.11401379853487015
34170_0025_A_364	0.006246313452720642,0.023668799549341202,0.027230743318796158,0.12549704313278198,0.047875117510557175,0.16432145237922668
34170_0025_A_365	0.0023473394103348255,0.012140234932303429,0.025813624262809753,0.19615432620048523,0.059763964265584946,0.4712255001068115
34170_0026_A_367	0.02444314956665039,0.021016668528318405,0.015022588893771172,0.017994344234466553,0.7105123400688171,0.08496900647878647
34170_0027_A_369	0.043363623321056366,0.07198696583509445,0.004539800807833672,0.07845926284790039,0.03245318681001663,0.29429885745048523
34170_0027_A_370	0.02510407194495201,0.3022763431072235,0.01752166822552681,0.06845155358314514,0.016981754451990128,1.0387568473815918
34170_0027_A_371	0.009586771950125694,0.3458656370639801,0.006734272465109825,0.06118166446685791,0.010564615949988365,0.16131004691123962
34170_0027_A_372	0.021624727174639702,0.10713332891464233,0.021378563717007637,0.07434727251529694,0.030912265181541443,0.564228892326355
34170_0027_A_373	0.004957151599228382,0.007759396918118,0.018690358847379684,0.08693111687898636,0.08056334406137466,0.3565766513347626
34170_0027_A_374	0.0037982421927154064,0.009838412515819073,0.03055984526872635,0.11520709097385406,0.06336302310228348,0.2733011543750763
34170_0028_A_376	0.005458545871078968,0.012659979984164238,0.011526405811309814,0.013610726222395897,0.23894311487674713,0.04546073079109192
34170_0028_A_377	0.004509341903030872,0.010764362290501595,0.009558293968439102,0.014091309159994125,0.16097226738929749,0.03575390949845314
34170_0028_A_378	0.005914400331676006,0.01033320277929306,0.012466605752706528,0.010561535134911537,0.22916896641254425,0.041717883199453354
34170_0028_A_379	0.036848243325948715,0.13294902443885803,0.018160667270421982,0.0652458667755127,0.056009501218795776,0.03328636288642883
34170_0028_A_380	0.05509756878018379,0.17938992381095886,0.0267217718064785,0.19215267896652222,0.13592429459095,0.11728443205356598
34170_0028_A_381	0.029648875817656517,0.2164001315832138,0.02584920823574066,0.16391919553279877,0.09413724392652512,0.07143903523683548
34170_0028_A_382	0.022966066375374794,0.11506703495979309,0.02422424778342247,0.1586553454399109,0.08822128176689148,0.06980735808610916
34170_0028_A_383	0.08358108997344971,0.3467767834663391,0.005583549849689007,0.010425775311887264,0.035988107323646545,0.034047678112983704
34170_0028_A_384	0.07607124745845795,2.277053117752075,0.014178148470818996,0.023003611713647842,0.007989738136529922,0.03297048062086105
34170_0028_A_385	0.06260539591312408,0.18217888474464417,0.010314109735190868,0.011662360280752182,0.02796892076730728,0.015705645084381104
34170_0028_A_386	0.06477296352386475,1.4863054752349854,0.010153939947485924,0.032748088240623474,0.02368919551372528,0.028071079403162003
34170_0028_A_387	0.11024437844753265,2.3314149379730225,0.009314747527241707,0.014293471351265907,0.01068754680454731,0.06602080911397934
34170_0028_A_388	0.07560836523771286,0.05856240168213844,0.014263393357396126,0.030726252123713493,0.034420859068632126,0.16491873562335968
34170_0028_A_389	0.014074754901230335,0.027789894491434097,0.049219995737075806,1.0413552522659302,0.07434619963169098,0.2985991835594177
34170_0029_A_396	0.025736592710018158,0.03778013214468956,0.007289756089448929,0.004507217090576887,0.15078796446323395,0.01892288215458393
34170_0029_A_400	0.0030416648369282484,0.007897988893091679,0.002271725097671151,0.008771096356213093,0.006785175763070583,0.05255874991416931
34170_0029_A_401	0.0768446996808052,0.22940124571323395,0.008713759481906891,0.0172964446246624,0.025990113615989685,0.010530455969274044
34170_0029_A_404	0.01922222599387169,0.42130225896835327,0.00807647593319416,0.007481562905013561,0.0319332554936409,0.008489148691296577
34170_0029_A_405	0.013195677660405636,0.2802991569042206,0.007664936129003763,0.004748579114675522,0.027798352763056755,0.009083406068384647
34170_0029_A_407	0.07134151458740234,2.3166184425354004,0.010543273761868477,0.018412383273243904,0.008763222023844719,0.026305455714464188
34170_0029_A_408	0.08618363738059998,0.4746514856815338,0.007048239000141621,0.015866968780755997,0.02184469997882843,0.029332537204027176
34170_0029_A_412	0.08741737902164459,0.0506126694381237,0.016645826399326324,0.004794294014573097,0.05400197207927704,0.042289458215236664
34170_0029_A_413	0.012023910880088806,0.026449671015143394,0.007296534720808268,0.006096838973462582,0.05835651606321335,0.06877961754798889
34170_0029_A_414	0.0023100264370441437,0.0054330890998244286,0.008573519065976143,0.027306169271469116,0.0856662467122078,0.017486486583948135
34170_0029_A_422	0.1990189552307129,0.05800800025463104,0.008451622910797596,0.08890008926391602,0.023426787927746773,0.9773032665252686
34170_0029_A_423	0.006427515298128128,0.015468673780560493,0.044473860412836075,0.10120996087789536,0.011340195313096046,0.07777155190706253
34170_0029_A_426	0.044532351195812225,0.04272949695587158,0.03634935989975929,0.02253095433115959,0.04843934252858162,0.2094782292842865
34170_0029_A_427	0.018852537497878075,0.02254982478916645,0.00518596637994051,0.00431571900844574,0.06319737434387207,0.03481746092438698
34170_0029_A_428	0.06619843095541,0.008714737370610237,0.0024243800435215235,0.0024819185491651297,0.009409591555595398,0.07763500511646271
34170_0029_A_429	0.034485869109630585,0.007791414856910706,0.09595969319343567,0.025587622076272964,0.0796656459569931,0.09647344797849655
34170_0029_A_431	0.003879156429320574,0.0015479910653084517,0.005480418913066387,0.03542739152908325,0.2297859787940979,0.07425884157419205
34170_0029_A_432	0.004509453661739826,0.001708413939923048,0.006591436453163624,0.030364811420440674,0.2086205631494522,0.05442461371421814
34170_0029_A_436	0.0036263037472963333,0.03474290668964386,0.024306997656822205,0.17347630858421326,0.1510683000087738,0.0649145245552063
34170_0029_A_440	0.010324765928089619,0.21942150592803955,0.03711315989494324,0.005613783374428749,0.01733652874827385,0.034889888018369675
34170_0029_A_443	0.0032948246225714684,0.022097185254096985,0.0071332985535264015,0.03181391954421997,0.08780932426452637,0.02380341663956642
34170_0029_A_444	0.06267944723367691,0.009894393384456635,0.012447481974959373,0.019587326794862747,0.059744901955127716,0.2567005157470703
34170_0029_A_445	0.01878930628299713,0.01413557305932045,0.0036952910013496876,0.06757064163684845,0.1005866676568985,0.029195640236139297
34170_0029_A_446	0.005029564723372459,0.12336695194244385,0.019721733406186104,0.09976212680339813,0.06766211241483688,0.017157860100269318
34170_0029_A_447	0.03302536532282829,0.00860963948071003,0.00595133937895298,0.03685383126139641,0.34840571880340576,0.039735473692417145
34170_0029_A_450	0.0176647137850523,0.03351152315735817,0.004619745071977377,0.03838832676410675,0.12294580042362213,0.013075899332761765
34170_0030_A_457	0.04148416221141815,0.011430155485868454,0.0072554172948002815,0.0150318443775177,0.35577499866485596,0.0661168321967125
34170_0030_A_458	0.025185730308294296,0.010760527104139328,0.006425702013075352,0.016436271369457245,0.20186474919319153,0.04377899318933487
34170_0030_A_459	0.04885302484035492,0.011865731328725815,0.00883481279015541,0.012434307485818863,0.35674619674682617,0.06292016804218292
34170_0030_A_467	0.012670880183577538,0.02489911951124668,0.008252264000475407,0.00621147220954299,0.04267503693699837,0.023868659511208534
34170_0030_A_479	0.008213606663048267,0.011248012073338032,0.0038683810271322727,0.06641718745231628,0.10752861201763153,0.02247108891606331
34170_0030_A_480	0.013171467930078506,0.007276587188243866,0.02140168473124504,0.04417292773723602,0.12373997271060944,0.08284366130828857
34170_0030_A_481	0.008280497044324875,0.05722730606794357,0.0042729792185127735,0.04399993643164635,0.11383572220802307,0.013656459748744965
34170_0033_A_496	0.01843242160975933,0.015921708196401596,0.008591371588408947,0.027209725230932236,0.12309437245130539,0.1339893639087677
34170_0033_A_497	0.041123244911432266,0.01927223429083824,0.009841681458055973,0.008125793188810349,0.29593804478645325,0.026999972760677338
34170_0033_A_498	0.04747048020362854,0.008633262477815151,0.03593385964632034,0.7271082401275635,0.1926025003194809,0.16803768277168274
34170_0033_A_499	0.012067612260580063,0.0056020659394562244,0.007602183613926172,0.03613483905792236,0.12466256320476532,0.13502386212348938
34170_0033_A_500	0.018685610964894295,0.006306799128651619,0.015299897640943527,0.2776685655117035,0.14085006713867188,0.09581108391284943
34170_0033_A_502	0.007118901237845421,0.012143723666667938,0.0074157388880848885,0.059274815022945404,0.18415023386478424,0.019540440291166306
34170_0033_A_503	0.01580815762281418,0.017613356932997704,0.0356069952249527,0.03519950062036514,0.4604589343070984,0.08968478441238403
34170_0033_A_504	0.006898404099047184,0.010848859325051308,0.025629039853811264,0.016710512340068817,0.3753699064254761,0.10228291153907776
34170_0033_A_505	0.011684700846672058,0.039678994566202164,0.42697733640670776,0.1589108407497406,0.10654277354478836,0.05863265320658684
34170_0033_A_506	0.029841218143701553,0.06682717800140381,0.006626758724451065,0.08392608165740967,0.42591965198516846,0.04097158461809158
34170_0033_A_508	0.07737588882446289,0.010855169966816902,0.012224586680531502,0.34914106130599976,0.06692123413085938,0.21077042818069458
34170_0033_A_509	0.017490165308117867,0.26256710290908813,0.0033015920780599117,0.032592061907052994,0.030572887510061264,0.014974810183048248
34170_0033_A_510	0.04463726282119751,0.19635698199272156,0.008116848766803741,0.0629672259092331,0.016761967912316322,0.045683398842811584
34170_0033_A_511	0.028471052646636963,0.5606118440628052,0.013035108335316181,0.025918904691934586,0.020624496042728424,0.015322268009185791
34170_0034_A_514	0.009732671082019806,0.021647248417139053,0.006420533172786236,0.01256980374455452,0.10434264689683914,0.05294498801231384
34170_0035_A_516	0.0395064651966095,0.008542227558791637,0.002527489559724927,0.003058791160583496,0.10148359090089798,0.024599812924861908
34170_0035_A_517	0.04428201913833618,0.006591470912098885,0.0022158692590892315,0.00322614423930645,0.09346818923950195,0.026821326464414597
34170_0035_A_518	0.03429260849952698,0.008650165982544422,0.0026933597400784492,0.003683469258248806,0.10824309289455414,0.018088389188051224
34170_0035_A_519	0.006786266807466745,0.035611189901828766,0.02001316100358963,0.006267032586038113,0.018927456811070442,0.027229510247707367
34170_0035_A_520	0.00832211971282959,0.04393734037876129,0.03368987515568733,0.01008991152048111,0.01742161437869072,0.028339654207229614
34170_0035_A_521	0.03208469599485397,1.387652039527893,0.00970703549683094,0.016157181933522224,0.00752667523920536,0.19523757696151733
34170_0035_A_522	0.0645570456981659,0.06421023607254028,0.00982743501663208,0.03508296608924866,0.07724104821681976,0.0847708135843277
34170_0035_A_523	0.009037081152200699,0.04032156243920326,0.011745002120733261,0.07586140930652618,0.01123279333114624,0.3156318664550781
34170_0036_A_527	0.011788032948970795,0.025788461789488792,0.0040491437539458275,0.013000467792153358,0.05553150922060013,0.013865296728909016
34170_0036_A_533	0.01720082387328148,0.026325641199946404,0.012636035680770874,0.006280319765210152,0.34401124715805054,0.017680194228887558
34170_0036_A_535	0.036280982196331024,0.02200493775308132,0.0042141759768128395,0.01420346274971962,0.07375374436378479,0.03274253010749817
34170_0036_A_539	0.02848953567445278,0.011480550281703472,0.034639231860637665,0.030396943911910057,1.140252709388733,0.027341295033693314
34170_0036_A_543	0.007287702988833189,0.005688612814992666,0.01128549873828888,0.03511897474527359,0.2403431236743927,0.02286715991795063
34170_0036_A_547	0.015100895427167416,0.01927248015999794,0.009676730260252953,0.020907852798700333,0.1768530309200287,0.01638018526136875
34170_0037_A_549	0.007777479477226734,0.004334597382694483,0.010137923061847687,0.016349520534276962,0.07218734174966812,0.05055500194430351
